,,,,,,,,,商品销量报表,,,,,,,,,
"门店名称:青花椒砂锅鱼",,,,,,,,,,,,,,,,,,,
"查询条件:门店:[青花椒成山巴春店(CS003001121),（停用）青花椒五角场合生汇店(8000808),（闭店）青花椒上滨国际店(CS003007869),青花椒浦东三钢里店(8004234),鲜行者杭州城西银泰店(CS009033532),青花椒徐汇光启城店(8004161),（闭店）青花椒世茂广场店(CS009006656),（闭店）青花椒扫码点餐测试店(CS010016238),（闭店）青花椒中环百联店(160206),青花椒颛桥万达店(CS003025525),（闭店）青花椒南京环宇城店(CS003012827),青花椒杨浦合生汇店(CS003030444),（闭店）青花椒办公室仓库(C2015556),（闭店）青花椒嘉定万达店(CS009006658),（闭店）青花椒周浦万达店(C8021649),鲜行者三林新达汇店(CS009006659),（闭店）青花椒镇江苏宁广场店(CS003025998),（闭店）青花椒浦东九六店(8011190),（闭店）青花椒川沙百联店(CS009002776),青花椒新世界新丸中心店(C8016125),青花椒颛桥龙湖店(CS003012826),鲜行者北外滩来福士店(CS009049357),青花椒紫荆广场店(8000678),青花椒南京新百店(CS003011786),（闭店）青花椒九亭金地店(CS003007870),（闭店）青花椒砂锅鱼LCM店(CS009006661),青花椒南桥百联店(CS009006663),（闭店）青花椒南京景枫店(CS009016291),青花椒金山百联店(C8010488),鲜行者凯德虹口龙之梦店(8001670),（闭店）青花椒南通中南城店(CS009005145),鲜行者江桥万达店(CS003025999),青花椒南方百联店(CS003011785),（闭店）青花椒长寿巴春店(8000705),（闭店）青花椒浦东文峰店(160203),鲜行者打浦桥日月光店(8005333),（闭店）空前拼烤鱼【世茂店】(CS009037253),青花椒莘庄龙之梦店(8000530),（闭店）青花椒七宝凯德店(8005478),(闭店)青花椒宝山龙湖店(8011336),（闭店）青花椒测试门店(176277),（闭店）青花椒曹杨店(8002738),（闭店）青花椒南京印象汇店(CS003001122),鲜行者啦啦宝都店(CS003031114),青花椒川食山语颛桥龙湖店 (CS009061227),青花椒徐汇日月光店(CS009006664),（闭店）青花椒南通万象城店(CS009006660),（闭店）青花椒宝山万达店(CS009014647),青花椒松江地中海店(167521),（闭店）青花椒南京水游城店(CS003005211),青花椒松江万达店(CS003023325),青花椒长宁龙之梦店(CS003011787),（闭店）青花椒北京长楹龙湖店(CS003028292),（闭店）青花椒静安大融城店(C8024722),（闭店）青花椒南通文峰店(8010053),青花椒松江鹿都店(8005703),（闭店）青花椒滨江万科店(CS009004314),青花椒杭州湖滨银泰城店(CS003015701),（闭店）青花椒虹桥南丰城店(163080),（闭店）青花椒崇明万达店(CS003024218),（闭店）青花椒青浦宝龙店(CS009006662),（闭店）青花椒我格广场店(CS009000641),（闭店）青花椒浦东米岛店(8002827),（闭店）不二君世茂广场店(CS003031009)]; 商品分类:[全部]; 商品:[全部]; 时间范围:[""2026-02-01"",""2026-02-28""]; 是否显示套餐子商品数量:是; 商品名称多选:; 区域:全部; 交易类型:销售; 销售渠道:全部; 商品属性:[赠品,单品,套餐,自定义套餐,自定义单品,套餐子商品,其他]; 排序方式:数量; 展示维度:按商品+点单方式汇总; 商品分类多选:; 是否显示套餐子商品金额:是; 菜单名称:",,,,,,,,,,,,,,,,,,,
"门店名称","商品分类","收入分组","商品编码","商品名称","规格","商品类型","点单方式","单卖数量(不含套餐子商品)","数量(含套餐子商品)","退货数量(不含套餐子商品)","套餐内销量","单位","销售单价","销售金额","折后金额","分摊优惠","实退金额","实收",
"青花椒紫荆广场店","外卖套餐",,"","#来吃鱼鸭约惠双人套餐#",,"餐饮套餐商品","套餐",9.00,9.00,0.00,0.00,"份",140.00,1260.00,1260.00,458.13,0.00,801.87,
"青花椒紫荆广场店","招牌必点",,"","新疆阳光番茄鱼",,"餐饮套餐商品","套餐",9.00,9.00,0.00,0.00,"份",178.00,1602.00,1602.00,201.06,0.00,1400.94,
"青花椒紫荆广场店","招牌必点",,"","大份活鱼手工去刺-新疆阳光番茄鱼",,"餐饮商品","套餐子商品",0.00,9.00,0.00,9.00,"份",178.00,1602.00,1602.00,182.62,0.00,1419.38,
"青花椒紫荆广场店","鱼锅伴侣",,"115","金针菇",,"餐饮商品","单品",8.00,8.00,0.00,0.00,"份",10.00,80.00,80.00,7.56,0.00,72.44,
"青花椒紫荆广场店","鱼羊鲜",,"","鱼羊鲜",,"","单品",8.00,8.00,0.00,0.00,"份",148.00,1232.00,1232.00,177.10,0.00,1054.90,
"青花椒紫荆广场店","外卖套餐",,"","#来吃鱼鸭双人套餐#",,"餐饮套餐商品","套餐",8.00,8.00,0.00,0.00,"份",164.00,1312.00,1312.00,549.49,0.00,762.51,
"青花椒紫荆广场店","多人份鱼_外卖",,"","#招牌青花椒味(小份)#",,"餐饮商品","套餐子商品",0.00,8.00,0.00,8.00,"份",158.00,1264.00,1282.72,626.98,0.00,655.74,
"青花椒紫荆广场店","多人份鱼_外卖",,"","#沸腾麻辣水煮鱼(2-3人份)#",,"餐饮商品","单品",8.00,8.00,0.00,0.00,"份",198.00,1584.00,1584.00,591.41,0.00,992.59,
"青花椒紫荆广场店","未分类",,"","【必吃套餐】爆香冒烤鸭双人餐#",,"","自定义套餐",8.00,8.00,0.00,0.00,"份",137.00,1096.00,1096.00,654.38,0.00,441.62,
"青花椒紫荆广场店","其他-外",,"","打包盒",,"餐饮商品","单品",8.00,8.00,0.00,0.00,"份",7.50,60.00,60.00,25.77,0.00,34.23,
"青花椒紫荆广场店","主食甜品点心",,"","米饭",,"餐饮商品","赠品",7.00,7.00,0.00,0.00,"份",3.00,21.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","鱼羊鲜",,"","鱼羊鲜",,"","套餐子商品",0.00,7.00,0.00,7.00,"份",148.00,1036.00,1036.00,206.94,0.00,829.06,
"青花椒紫荆广场店","鱼锅伴侣",,"","莴笋",,"餐饮商品","单品",7.00,7.00,0.00,0.00,"份",10.00,70.00,70.00,5.23,0.00,64.77,
"青花椒紫荆广场店","招牌必点",,"","小份活鱼手工去刺-麻辣沸腾鱼",,"餐饮商品","套餐子商品",0.00,6.00,0.00,6.00,"份",148.00,888.00,870.24,6.34,0.00,863.90,
"青花椒紫荆广场店","砂锅鱼",,"","营养番茄鱼118元份",,"餐饮商品","套餐子商品",0.00,6.00,0.00,6.00,"份",118.00,708.00,700.92,149.21,0.00,551.71,
"青花椒紫荆广场店","招牌砂锅鱼-外",,"","#招牌青花椒味(小份)#",,"餐饮商品","套餐子商品",0.00,6.00,0.00,6.00,"份",158.00,948.00,1119.60,576.57,0.00,543.03,
"青花椒紫荆广场店","招牌必点",,"","麻辣沸腾鱼",,"餐饮套餐商品","套餐",6.00,6.00,0.00,0.00,"份",148.00,888.00,870.24,7.16,0.00,863.08,
"青花椒紫荆广场店","其他",,"","打包盒中",,"餐饮商品","赠品",6.00,6.00,0.00,0.00,"个",2.00,12.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","单人份鱼_外卖",,"","#营养多C番茄味(单人份)#",,"餐饮商品","单品",6.00,6.00,0.00,0.00,"份",45.80,274.80,274.80,107.21,0.00,167.59,
"青花椒紫荆广场店","其他",,"","打包盒小",,"餐饮商品","赠品",6.00,6.00,0.00,0.00,"个",1.00,6.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","招牌必点",,"","香煎鲜虾饼",,"餐饮商品","赠品",5.00,5.00,0.00,0.00,"个",12.00,60.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","其他-外",,"","打包盒",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"份",10.00,50.00,50.00,18.50,0.00,31.50,
"青花椒紫荆广场店","招牌砂锅鱼-外",,"","#沸腾麻辣水煮鱼(小份)#",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"份",158.00,790.00,790.00,307.91,0.00,482.09,
"青花椒紫荆广场店","其他-外",,"","打包盒",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"份",12.00,60.00,60.00,20.41,0.00,39.59,
"青花椒紫荆广场店","未分类",,"","#招牌鱼锅+咸蛋黄鸡翅+米饭#",,"","自定义套餐",5.00,5.00,0.00,0.00,"份",74.00,370.00,370.00,136.28,0.00,233.72,
"青花椒紫荆广场店","砂锅鱼",,"","新疆阳光番茄鱼(大份活鱼现做)","大份活鱼现做","餐饮商品","套餐子商品",0.00,5.00,0.00,5.00,"煲",158.00,790.00,752.68,102.88,0.00,649.80,
"青花椒紫荆广场店","其他-外",,"","打包盒",,"餐饮商品","单品",5.00,5.00,0.00,0.00,"份",11.00,55.00,55.00,19.80,0.00,35.20,
"青花椒紫荆广场店","鱼锅伴侣",,"106","娃娃菜",,"餐饮商品","赠品",4.00,4.00,0.00,0.00,"份",8.00,32.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","其他-外",,"","打包盒",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",12.50,50.00,50.00,19.09,0.00,30.91,
"青花椒紫荆广场店","饮料-外",,"","#雪碧#",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"听",6.00,24.00,24.00,9.53,0.00,14.47,
"青花椒紫荆广场店","手工炸品-外",,"","#咸蛋黄鸡翅#",,"餐饮商品","单品",4.00,4.00,0.00,0.00,"份",29.00,116.00,116.00,44.91,0.00,71.09,
"青花椒紫荆广场店","饮料-外",,"","#椰汁#",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"听",8.00,24.00,24.00,10.70,0.00,13.30,
"青花椒紫荆广场店","热菜系列_外卖",,"","#鸡汁纸片笋#",,"餐饮商品","套餐子商品",0.00,3.00,0.00,3.00,"份",38.00,114.00,154.24,69.82,0.00,84.42,
"青花椒紫荆广场店","热菜系列_外卖",,"","#油爆罗氏虾#",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"份",88.00,264.00,264.00,93.64,0.00,170.36,
"青花椒紫荆广场店","饮料-外",,"","#王老吉#",,"餐饮商品","单品",3.00,3.00,0.00,0.00,"听",10.00,30.00,30.00,12.07,0.00,17.93,
"青花椒紫荆广场店","其他-外",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",9.50,19.00,19.00,7.55,0.00,11.45,
"青花椒紫荆广场店","酒水&饮料",,"605","可口可乐",,"餐饮商品","赠品",2.00,2.00,0.00,0.00,"听",6.00,12.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","套餐内菜品_外卖",,"","#鱼锅#",,"餐饮商品","套餐子商品",0.00,2.00,0.00,2.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","未分类",,"","【必吃套餐】爆香冒烤鸭双人餐#",,"","自定义套餐",2.00,2.00,0.00,0.00,"份",140.00,280.00,280.00,154.19,0.00,125.81,
"青花椒紫荆广场店","热菜系列_外卖",,"","#小炒现切吊龙#",,"餐饮商品","套餐子商品",0.00,2.00,0.00,2.00,"份",68.00,136.00,140.00,69.14,0.00,70.86,
"青花椒紫荆广场店","其他-外",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",10.50,21.00,21.00,8.49,0.00,12.51,
"青花椒紫荆广场店","其他-外",,"","打包盒",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",8.50,17.00,17.00,6.16,0.00,10.84,
"青花椒紫荆广场店","主食甜品点心",,"","小份手工冰粉 ",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",7.00,14.00,14.00,7.00,0.00,7.00,
"青花椒紫荆广场店","未分类",,"","#爆香成都冒烤鸭#",,"","套餐子商品",0.00,2.00,0.00,2.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","鱼锅伴侣-外",,"","#娃娃菜#",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",10.00,20.00,20.00,7.04,0.00,12.96,
"青花椒紫荆广场店","忌口",,"","不要香菜",,"餐饮商品","套餐子商品",0.00,2.00,0.00,2.00,"份",0.00,0.00,48.33,0.00,0.00,48.33,
"青花椒紫荆广场店","酒水&饮料",,"","烤米浆儿",,"餐饮商品","赠品",2.00,2.00,0.00,0.00,"扎",18.00,36.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","饮料-外",,"","#可口可乐#",,"餐饮商品","套餐子商品",0.00,2.00,0.00,2.00,"听",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","冷菜类",,"","捞汁花甲",,"餐饮商品","赠品",2.00,2.00,0.00,0.00,"份",22.00,44.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","多人份鱼_外卖",,"","#营养多C番茄味(小份)#",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",158.00,316.00,316.00,114.19,0.00,201.81,
"青花椒紫荆广场店","外卖套餐",,"","#【椒盐】招牌双绝双人餐",,"餐饮套餐商品","套餐",2.00,2.00,0.00,0.00,"份",133.00,266.00,266.00,93.98,0.00,172.02,
"青花椒紫荆广场店","外卖套餐",,"","#堂食爆款双人餐",,"餐饮套餐商品","套餐",2.00,2.00,0.00,0.00,"份",140.00,280.00,280.00,138.28,0.00,141.72,
"青花椒紫荆广场店","手工炸品",,"","摇滚小酥肉",,"餐饮商品","赠品",2.00,2.00,0.00,0.00,"份",22.00,44.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","其他",,"","长寿面",,"餐饮商品","单品",2.00,2.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","招牌必点",,"","大份活鱼手工去刺-麻辣沸腾鱼",,"餐饮商品","套餐子商品",0.00,2.00,0.00,2.00,"份",188.00,376.00,376.00,0.00,0.00,376.00,
"青花椒紫荆广场店","招牌必点",,"","麻辣沸腾鱼",,"餐饮套餐商品","套餐",2.00,2.00,0.00,0.00,"份",188.00,376.00,376.00,0.00,0.00,376.00,
"青花椒紫荆广场店","成都冒烤鸭1",,"","成都辣",,"餐饮商品","套餐子商品",0.00,2.00,0.00,2.00,"份",0.00,0.00,116.00,0.00,0.00,116.00,
"青花椒紫荆广场店","热卖推荐",,"","鲜腐竹杭白菜",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",28.00,28.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","外卖套餐",,"","#堂食爆款双人餐",,"餐饮套餐商品","套餐",1.00,1.00,0.00,0.00,"份",136.00,136.00,136.00,55.81,0.00,80.19,
"青花椒紫荆广场店","单人份鱼_外卖",,"","#鱼锅口味随心选+米饭+百事可乐#",,"餐饮套餐商品","套餐",1.00,1.00,0.00,0.00,"份",46.80,46.80,46.80,17.85,0.00,28.95,
"青花椒紫荆广场店","冷菜类",,"","凉拌鲜豆苗",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",22.00,22.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","其他-外",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",17.50,17.50,17.50,8.11,0.00,9.39,
"青花椒紫荆广场店","未分类",,"","#肉沫包浆豆腐煲#",,"","自定义单品",1.00,1.00,0.00,0.00,"份",38.00,38.00,38.00,21.56,0.00,16.44,
"青花椒紫荆广场店","热卖推荐",,"","肉沫包浆豆腐",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",32.00,32.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","忌口",,"","不要葱",,"餐饮商品","套餐子商品",0.00,1.00,0.00,1.00,"份",0.00,0.00,19.33,0.00,0.00,19.33,
"青花椒紫荆广场店","未分类",,"","#招牌青花椒味单人份鱼锅+米饭+经典红糖冰粉#",,"","自定义套餐",1.00,1.00,0.00,0.00,"份",70.00,70.00,70.00,42.22,0.00,27.78,
"青花椒紫荆广场店","单人份鱼_外卖",,"","#营养多C番茄味(单人份)#",,"餐饮商品","套餐子商品",0.00,1.00,0.00,1.00,"份",58.00,58.00,85.90,43.63,0.00,42.27,
"青花椒紫荆广场店","单人份鱼_外卖",,"","#爆香麻辣水煮鱼(单人份)#",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",45.80,45.80,45.80,17.87,0.00,27.93,
"青花椒紫荆广场店","其他-外",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",15.00,15.00,15.00,4.16,0.00,10.84,
"青花椒紫荆广场店","单人份鱼_外卖",,"","#鱼锅口味随心选+米饭#",,"餐饮套餐商品","套餐",1.00,1.00,0.00,0.00,"份",45.80,45.80,45.80,16.44,0.00,29.36,
"青花椒紫荆广场店","单人份鱼_外卖",,"","#招牌青花椒鱼(单人份)#",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",58.00,58.00,58.00,0.00,0.00,58.00,
"青花椒紫荆广场店","其他-外",,"","打包盒",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",18.50,18.50,18.50,5.03,0.00,13.47,
"青花椒紫荆广场店","鱼锅伴侣",,"","豆腐皮",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"份",8.00,8.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","未分类",,"","#小炒现切鲜吊龙#",,"","套餐子商品",0.00,1.00,0.00,1.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","单人份鱼_外卖",,"","#营养多C番茄味(单人份)#",,"餐饮商品","套餐子商品",0.00,1.00,0.00,1.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","酒水&饮料",,"","红宝石石榴汁",,"餐饮商品","赠品",1.00,1.00,0.00,0.00,"扎",26.00,26.00,0.00,0.00,0.00,0.00,
"青花椒紫荆广场店","多人份鱼_外卖",,"","#招牌青花椒味(小份)#",,"餐饮商品","单品",1.00,1.00,0.00,0.00,"份",138.80,138.80,138.80,26.55,0.00,112.25,
"青花椒莘庄龙之梦店","其他_外卖",,"","#需要餐具#",,"餐饮商品","单品",1398.00,1398.00,0.00,0.00,"份",0.20,279.60,279.60,137.80,0.00,141.80,
"青花椒莘庄龙之梦店","其他-外",,"","#无需餐具#",,"餐饮商品","单品",1337.00,1337.00,0.00,0.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒莘庄龙之梦店","单人份鱼_外卖",,"","#招牌青花椒味(单人份)#",,"餐饮商品","单品",849.00,849.00,0.00,0.00,"份",58.00,49242.00,49242.00,24461.68,0.00,24780.32,
"青花椒莘庄龙之梦店","主食甜品点心",,"","米饭",,"餐饮商品","套餐子商品",0.00,821.00,0.00,821.00,"份",3.00,2463.00,2514.04,366.99,0.00,2147.05,
"青花椒莘庄龙之梦店","主食甜品点心",,"","米饭",,"餐饮商品","单品",753.00,753.00,0.00,0.00,"份",3.00,2259.00,2257.47,118.47,0.00,2139.00,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",639.00,639.00,0.00,0.00,"份",2.50,1597.50,1597.50,809.73,0.00,787.77,
"青花椒莘庄龙之梦店","主食点心-外",,"","#米饭#",,"餐饮商品","单品",523.00,523.00,0.00,0.00,"份",3.00,1569.00,1569.00,651.79,0.00,917.21,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",496.00,496.00,0.00,0.00,"份",1.00,496.00,496.00,261.92,0.00,234.08,
"青花椒莘庄龙之梦店","饮料-外",,"","#百事可乐#",,"餐饮商品","套餐子商品",0.00,442.00,0.00,442.00,"瓶",6.00,2652.00,2692.68,1461.77,0.00,1230.91,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",407.00,407.00,0.00,0.00,"份",2.00,814.00,814.00,424.01,0.00,389.99,
"青花椒莘庄龙之梦店","单人份鱼_外卖",,"","#现炒香辣干锅鱼+米饭(单人份)#",,"餐饮商品","套餐子商品",0.00,406.00,0.00,406.00,"份",58.00,23548.00,23743.20,13228.21,0.00,10514.99,
"青花椒莘庄龙之梦店","主食点心-外",,"","#米饭#",,"餐饮商品","套餐子商品",0.00,380.00,0.00,380.00,"份",3.00,1140.00,18162.72,9408.37,0.00,8754.35,
"青花椒莘庄龙之梦店","套餐内菜品_外卖",,"","#下饭外婆菜炒蛋#",,"餐饮商品","套餐子商品",0.00,306.00,0.00,306.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒莘庄龙之梦店","套餐内菜品_外卖",,"","#鱼锅迷你份90克#",,"餐饮商品","套餐子商品",0.00,306.00,0.00,306.00,"份",0.00,0.00,0.00,0.00,0.00,0.00,
"青花椒莘庄龙之梦店","外卖套餐",,"","#精致吃鱼单人套餐#",,"餐饮套餐商品","套餐",306.00,306.00,0.00,0.00,"份",58.00,17748.00,17748.00,9236.65,0.00,8511.35,
"青花椒莘庄龙之梦店","单人份鱼_外卖",,"","#现炒香辣干锅鱼+米饭(单人份)#",,"餐饮商品","单品",296.00,296.00,0.00,0.00,"份",58.00,17168.00,17168.00,8579.77,0.00,8588.23,
"青花椒莘庄龙之梦店","单人份鱼_外卖",,"","#招牌青花椒味(单人份)#",,"餐饮商品","套餐子商品",0.00,261.00,0.00,261.00,"份",58.00,15138.00,15050.30,7867.98,0.00,7182.32,
"青花椒莘庄龙之梦店","酒水&饮料",,"","红宝石石榴汁",,"餐饮商品","套餐子商品",0.00,249.00,0.00,249.00,"扎",26.00,6474.00,6579.86,1002.32,0.00,5577.54,
"青花椒莘庄龙之梦店","热菜系列",,"","白灼生菜",,"餐饮商品","套餐子商品",0.00,238.00,0.00,238.00,"份",18.00,4284.00,4313.28,593.06,0.00,3720.22,
"青花椒莘庄龙之梦店","手工炸品",,"","摇滚小酥肉",,"餐饮商品","套餐子商品",0.00,220.00,0.00,220.00,"份",22.00,4840.00,4872.48,723.60,0.00,4148.88,
"青花椒莘庄龙之梦店","砂锅鱼",,"","招牌青花椒鱼(微麻微辣)(小份活鱼现做)","小份活鱼现做","餐饮商品","单品",198.00,198.00,0.00,0.00,"份",128.00,25344.00,25299.20,927.88,0.00,24371.32,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"106","娃娃菜",,"餐饮商品","套餐子商品",0.00,195.00,0.00,195.00,"份",8.00,1560.00,1572.96,199.69,0.00,1373.27,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"","峨边脆笋",,"餐饮商品","套餐子商品",0.00,195.00,0.00,195.00,"份",12.00,2340.00,2359.51,299.54,0.00,2059.97,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"106","娃娃菜",,"餐饮商品","单品",193.00,193.00,0.00,0.00,"份",8.00,1544.00,1539.28,85.50,0.00,1453.78,
"青花椒莘庄龙之梦店","外卖套餐",,"","#干锅无刺黑鱼可乐套餐#",,"餐饮套餐商品","套餐",183.00,183.00,0.00,0.00,"份",64.00,11712.00,11712.00,6335.73,0.00,5376.27,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",171.00,171.00,0.00,0.00,"份",3.50,598.50,598.50,295.11,0.00,303.39,
"青花椒莘庄龙之梦店","手工炸品",,"","咸蛋黄牛蛙",,"餐饮商品","单品",134.00,134.00,0.00,0.00,"根",22.00,2948.00,2948.00,149.49,0.00,2798.51,
"青花椒莘庄龙之梦店","主食甜品点心",,"","红糖夹心糍粑",,"餐饮商品","单品",128.00,128.00,0.00,0.00,"份",18.00,2304.00,2304.00,86.98,0.00,2217.02,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"","莴笋",,"餐饮商品","单品",128.00,128.00,0.00,0.00,"份",10.00,1280.00,1278.00,58.71,0.00,1219.29,
"青花椒莘庄龙之梦店","单人份鱼_外卖",,"","#营养多C番茄味(单人份)#",,"餐饮商品","单品",126.00,126.00,0.00,0.00,"份",58.00,7308.00,7308.00,3405.27,0.00,3902.73,
"青花椒莘庄龙之梦店","砂锅鱼",,"","招牌青花椒鱼(微麻微辣)(大份活鱼现做)","大份活鱼现做","餐饮商品","单品",125.00,125.00,0.00,0.00,"份",168.00,21000.00,20946.24,1076.28,0.00,19869.96,
"青花椒莘庄龙之梦店","手工炸品-外",,"","#咸蛋黄鸡翅#",,"餐饮商品","单品",125.00,125.00,0.00,0.00,"份",16.00,2000.00,2000.00,999.67,0.00,1000.33,
"青花椒莘庄龙之梦店","多人份鱼_外卖",,"","#招牌青花椒味(2-3人份)#",,"餐饮商品","单品",123.00,123.00,0.00,0.00,"份",198.00,24354.00,24354.00,8244.46,0.00,16109.54,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",121.00,121.00,0.00,0.00,"份",3.00,363.00,363.00,158.76,0.00,204.24,
"青花椒莘庄龙之梦店","外卖套餐",,"","#招牌青花椒鱼可乐单人套餐#",,"餐饮套餐商品","套餐",116.00,116.00,0.00,0.00,"份",64.00,7424.00,7424.00,4082.21,0.00,3341.79,
"青花椒莘庄龙之梦店","手工炸品",,"","摇滚小酥肉",,"餐饮商品","单品",116.00,116.00,0.00,0.00,"份",22.00,2552.00,2547.60,168.52,0.00,2379.08,
"青花椒莘庄龙之梦店","外卖套餐",,"","#干锅无刺黑鱼配时蔬套餐#",,"餐饮套餐商品","套餐",116.00,116.00,0.00,0.00,"份",80.00,9280.00,9280.00,5422.50,0.00,3857.50,
"青花椒莘庄龙之梦店","其他-外",,"","打包盒",,"餐饮商品","单品",110.00,110.00,0.00,0.00,"份",5.00,550.00,550.00,201.60,0.00,348.40,
"青花椒莘庄龙之梦店","热菜系列",,"","香煎鲜虾饼",,"餐饮商品","单品",110.00,110.00,0.00,0.00,"份",39.00,4290.00,4282.20,167.05,0.00,4115.15,
"青花椒莘庄龙之梦店","市场活动",,"","经典品质双人餐-26年1月",,"餐饮套餐商品","套餐",106.00,106.00,0.00,0.00,"份",220.00,23320.00,23320.00,3310.14,0.00,20009.86,
"青花椒莘庄龙之梦店","砂锅鱼",,"","招牌青花椒鱼(微麻微辣)(小份活鱼现做)","小份活鱼现做","餐饮商品","套餐子商品",0.00,106.00,0.00,106.00,"份",128.00,13568.00,13689.94,1779.92,0.00,11910.02,
"青花椒莘庄龙之梦店","饮料-外",,"","#鸿运红枣茶#",,"餐饮商品","套餐子商品",0.00,105.00,0.00,105.00,"份",6.00,630.00,630.00,350.09,0.00,279.91,
"青花椒莘庄龙之梦店","外卖套餐",,"","#干锅无刺黑鱼鸿运套餐#",,"餐饮套餐商品","套餐",105.00,105.00,0.00,0.00,"份",64.00,6720.00,6720.00,3734.28,0.00,2985.72,
"青花椒莘庄龙之梦店","热菜系列_外卖",,"","#成都冒烤鸭(单人份)#",,"餐饮商品","单品",104.00,104.00,0.00,0.00,"份",70.00,7280.00,7280.00,4270.89,0.00,3009.11,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"","峨边脆笋",,"餐饮商品","单品",102.00,102.00,0.00,0.00,"份",12.00,1224.00,1222.56,61.03,0.00,1161.53,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"","豆腐皮",,"餐饮商品","单品",101.00,101.00,0.00,0.00,"份",8.00,808.00,808.00,53.01,0.00,754.99,
"青花椒莘庄龙之梦店","热菜系列_外卖",,"","#下饭麻辣水煮嫩牛肉+米饭#",,"餐饮商品","单品",95.00,95.00,0.00,0.00,"份",58.00,5510.00,5510.00,2943.77,0.00,2566.23,
"青花椒莘庄龙之梦店","鱼锅伴侣",,"113","千页豆腐",,"餐饮商品","单品",93.00,93.00,0.00,0.00,"份",10.00,930.00,927.30,33.97,0.00,893.33,
"青花椒莘庄龙之梦店","未分类",,"","#招牌青花椒鱼可乐单人套餐#",,"","自定义套餐",91.00,91.00,0.00,0.00,"份",64.00,5824.00,5824.00,3123.77,0.00,2700.23,
"青花椒莘庄龙之梦店","手工炸品",,"","双味包浆豆腐",,"餐饮商品","单品",90.00,90.00,0.00,0.00,"份",18.00,1620.00,1620.00,119.85,0.00,1500.15,
